version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
75977,2,55,2900,0,0,1640,66420,1100,2020,0,0,0,0,59,78,38,0,0,0,0
75978,2,55,3000,0,0,1620,66420,1100,2020,0,0,0,0,59,78,38,0,0,0,0
75979,2,55,3100,0,0,1620,66420,1100,2020,0,0,0,0,53,78,38,0,0,0,0
75980,2,55,3200,0,0,1620,66420,1100,2020,0,0,0,0,53,78,38,0,0,0,0
75981,2,55,3200,0,0,1620,66420,1100,2020,0,0,0,0,105,78,38,0,0,0,0
75982,2,55,3200,0,0,1600,66420,1100,2020,0,0,0,0,105,78,38,0,0,0,0
75983,2,55,3250,0,0,1600,66420,1100,2020,0,0,0,0,81,78,38,0,0,0,0
75984,2,55,3300,0,0,1600,66410,1100,2020,0,0,0,0,81,78,38,0,0,0,0
75985,2,55,3350,0,0,1600,66410,1100,2020,0,0,0,0,69,78,38,0,0,0,0
75986,2,55,3400,0,0,1600,66410,1100,2020,0,0,0,0,69,78,38,0,0,0,0
75987,2,55,3400,0,0,1600,66410,1100,2020,0,0,0,0,66,78,38,0,0,0,0
75988,2,55,3450,0,0,1600,66410,1100,2020,0,0,0,0,66,78,38,0,0,0,0
75989,2,55,3450,0,0,1600,66410,1100,2020,0,0,0,0,57,78,38,0,0,0,0
75990,2,55,3450,0,0,1600,66410,1100,2020,0,0,0,0,57,78,38,0,0,0,0
75991,2,55,3450,0,0,1600,66410,1100,2020,0,0,0,0,57,78,38,0,0,0,0
75992,2,55,3450,0,0,1600,66400,1100,2020,0,0,0,0,57,78,38,0,0,0,0
75993,2,55,3450,0,0,1600,66400,1100,2020,0,0,0,0,57,78,38,0,0,0,0
75994,2,55,3450,0,0,1600,66400,1100,2020,0,0,0,0,57,78,38,0,0,0,0
75995,2,55,3450,0,0,1600,66400,1100,2020,0,0,0,0,53,78,38,0,0,0,0
75996,2,55,3450,0,0,1600,66400,1100,2020,0,0,0,0,53,78,38,0,0,0,0
75997,2,55,3450,0,0,1600,66400,1100,2020,0,0,0,0,50,78,38,0,0,0,0
75998,2,55,3450,0,0,1600,66400,1100,2020,0,0,0,0,50,78,38,0,0,0,0
75999,2,55,3500,0,0,1600,66400,1100,2020,0,0,0,0,51,78,38,0,0,0,0
76000,2,55,3500,0,0,1600,66390,1100,2020,0,0,0,0,51,78,38,0,0,0,0
76001,2,55,3500,0,0,1600,66390,1100,2020,0,0,0,0,53,78,38,0,0,0,0
76002,2,55,3500,0,0,1600,66390,1100,2020,0,0,0,0,53,78,38,0,0,0,0
76003,2,55,3500,4400,0,1600,66390,1100,2020,0,0,0,0,104,78,38,0,0,0,0
76004,2,55,3500,4400,0,1600,66390,1100,2020,0,2,3900,0,104,78,38,0,0,0,0
76005,2,55,3550,4400,0,1600,66390,1100,2020,0,2,3900,0,69,78,38,0,0,0,0
76006,2,60,3600,4400,0,1600,66380,1100,2020,0,2,3900,0,69,78,38,0,0,0,0
76007,2,65,3700,4400,0,1600,66380,1100,2020,0,2,3900,0,69,78,38,0,0,0,0
76008,2,70,3800,4400,0,1600,66380,1100,2020,0,2,3950,0,69,78,38,0,0,0,0
76009,2,75,3800,4400,0,1600,66380,1100,2020,0,2,3950,0,68,78,38,0,0,0,0
76010,2,85,3900,4400,0,1600,66380,1100,2020,0,2,3950,0,68,78,38,0,0,0,0
76011,2,95,3950,4400,0,1600,66380,1100,2020,0,2,3950,0,69,78,38,0,0,0,0
76012,2,105,4000,4400,0,1600,66370,1100,2020,0,2,3900,0,69,78,38,0,0,0,0
76013,2,115,4050,4400,0,1600,66370,1100,2020,0,2,3900,0,70,78,38,0,0,0,0
76014,3,125,4100,4400,0,1600,66370,1100,2020,0,2,3900,0,70,78,38,0,0,0,0
76015,3,135,4150,4400,0,1600,66370,1100,2020,0,2,3900,0,71,78,38,0,0,0,0
76016,3,145,4200,4400,0,1600,66360,1100,2020,0,2,3950,0,71,78,38,0,0,0,0
76017,3,165,4250,4400,0,1600,66360,1100,2020,0,2,3950,0,72,78,38,0,0,0,0
76018,3,180,4350,4400,0,1600,66360,1100,2020,0,2,3950,0,72,78,38,0,0,0,0
76019,3,200,4350,3320,0,1600,66360,1100,2020,0,2,3950,0,66,78,38,0,0,0,0
76020,3,215,4400,2510,0,1600,66360,1100,2020,0,2,1950,0,66,78,38,0,0,0,0
76021,3,230,4400,1700,0,1600,66360,1100,2020,0,2,1950,0,62,78,38,0,0,0,0
76022,3,240,4400,1700,0,1600,66350,1100,2020,0,2,950,0,62,78,38,0,0,0,0
76023,3,255,4400,1700,0,1600,66350,1100,2020,0,2,950,0,68,78,40,0,0,0,0
76024,3,265,4550,1700,0,1580,66350,1100,2020,0,2,950,0,68,78,40,0,0,0,0
76025,3,270,4850,1700,0,1580,66350,1100,2020,0,2,950,0,89,78,40,0,0,0,0
76026,3,275,5150,1700,0,1580,66340,1100,2020,0,2,950,0,89,78,40,0,0,0,0
76027,3,285,5350,1700,0,1580,66340,1100,2020,0,2,950,0,88,78,40,0,0,0,0
76028,3,290,5500,1700,0,1580,66340,1100,2020,0,2,950,0,88,78,40,0,0,0,0
76029,3,295,5600,1700,0,1580,66340,1100,2020,0,2,950,0,84,78,40,0,0,0,0
76030,3,300,5750,1700,0,1580,66330,1100,2020,0,2,950,0,84,78,40,0,0,0,0
76031,3,305,5850,1700,0,1580,66330,1100,2020,0,2,950,0,81,78,40,0,0,0,0
76032,3,310,5900,1700,0,1580,66330,1100,2020,0,2,950,0,81,78,40,0,0,0,0
76033,3,315,6000,1700,0,1580,66330,1100,2020,0,2,950,0,79,78,40,0,0,0,0
76034,3,320,6100,1700,0,1580,66320,1100,2020,0,2,900,0,79,78,40,0,0,0,0
76035,3,325,6200,1700,0,1580,66320,1100,2020,0,2,900,0,83,78,40,0,0,0,0
76036,3,335,6250,1700,0,1580,66310,1100,2020,0,2,950,0,83,78,40,0,0,0,0
76037,3,340,6400,1700,0,1580,66310,1100,2020,0,2,950,0,81,78,40,0,0,0,0
76038,3,350,6450,1700,0,1580,66310,1100,2020,0,2,950,0,81,78,40,0,0,0,0
76039,3,355,6550,1700,0,1580,66310,1100,2020,0,2,950,0,81,78,40,0,0,0,0
76040,3,360,6700,1700,0,1580,66300,1100,2020,0,2,1000,0,81,78,40,0,0,0,0
76041,3,370,6850,1700,0,1580,66300,1100,2020,0,2,1000,0,82,78,40,0,0,0,0
76042,3,385,6950,1700,0,1580,66300,1100,2020,0,2,950,0,82,78,40,0,0,0,0
76043,3,395,7100,1700,0,1580,66300,1100,2020,0,2,950,0,80,78,40,0,0,0,0
76044,4,465,7300,1700,0,1580,66290,1100,2020,0,2,1000,0,80,78,40,0,0,0,0
