version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
91423,5,465,82700,7140,0,1600,100700,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91424,5,470,82800,7140,0,1600,100700,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91425,5,470,82900,7140,0,1600,100700,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91426,5,470,83000,7140,0,1600,100700,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91427,5,470,82900,7140,0,1600,100700,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91428,5,470,83000,7140,0,1600,100700,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91429,5,470,83000,7140,0,1600,100700,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91430,5,470,82900,7140,0,1600,100700,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91431,5,470,82950,7140,0,1600,100700,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91432,5,470,82850,7140,0,1600,100710,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91433,5,470,83000,7140,0,1600,100710,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91434,5,470,83050,7140,0,1600,100710,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91435,5,470,82950,7140,0,1600,100710,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91436,5,470,83100,7140,0,1600,100710,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91437,5,470,82900,7140,0,1600,100710,1500,2000,0,2,10350,0,30,52,58,0,0,0,0
91438,5,470,82900,7140,0,1600,100700,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91439,5,470,82950,7140,0,1600,100700,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91440,5,470,82850,7140,0,1600,100700,1500,2000,0,2,10250,0,30,52,58,0,0,0,0
91441,5,465,82850,7140,0,1600,100700,1500,2000,0,2,10250,0,30,50,58,0,0,0,0
91442,5,465,82850,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,58,0,0,0,0
91443,5,465,82850,7140,0,1600,100700,1500,2000,0,2,10300,0,30,52,58,0,0,0,0
91444,5,465,82850,7140,0,1600,100700,1500,2000,0,2,10250,0,30,52,58,0,0,0,0
91445,5,465,82850,7140,0,1600,100700,1500,2000,0,2,10250,0,30,50,56,0,0,0,0
91446,5,465,82800,7140,0,1600,100700,1500,2000,0,2,10250,0,30,50,56,0,0,0,0
91447,5,465,83000,7140,0,1600,100700,1500,2000,0,2,10250,0,30,50,56,0,0,0,0
91448,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91449,5,465,82900,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91450,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91451,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91452,5,465,83000,7140,0,1600,100710,1500,2000,0,2,10400,0,30,50,56,0,0,0,0
91453,5,465,83000,7140,0,1600,100710,1500,2000,0,2,10400,0,30,50,56,0,0,0,0
91454,5,465,82850,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91455,5,465,82900,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91456,5,465,83050,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91457,5,465,83000,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91458,5,465,83000,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91459,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91460,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91461,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91462,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91463,5,465,83000,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91464,5,465,83100,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91465,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91466,5,465,82900,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91467,5,465,83000,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91468,5,465,83050,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91469,5,465,83050,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91470,5,465,83100,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91471,5,465,83050,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91472,5,465,82900,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91473,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91474,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91475,5,465,83000,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91476,5,465,82900,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91477,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91478,5,465,82900,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91479,5,465,82900,7140,0,1600,100710,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91480,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91481,5,465,83000,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91482,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91483,5,465,83000,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91484,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10250,0,30,50,56,0,0,0,0
91485,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10250,0,30,50,56,0,0,0,0
91486,5,465,83000,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91487,5,465,83100,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91488,5,465,83000,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91489,5,465,83000,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91490,5,465,83050,7140,0,1600,100710,1500,2000,0,2,10250,0,30,50,56,0,0,0,0
91491,5,465,83050,7140,0,1600,100710,1500,2000,0,2,10250,0,30,50,56,0,0,0,0
91492,5,465,83050,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91493,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91494,5,465,83050,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91495,5,465,82950,7140,0,1600,100710,1500,2000,0,2,10350,0,30,50,56,0,0,0,0
91496,5,465,82950,7140,0,1600,100700,1500,2000,0,2,10300,0,30,50,56,0,0,0,0
91497,5,465,83200,7470,0,1600,100700,1500,2000,0,2,10300,0,35,50,56,0,0,0,0
91498,5,465,84700,7510,0,1600,100700,1550,2000,0,2,25550,0,35,50,56,0,0,0,0
91499,5,465,85300,7510,0,1600,100700,1550,2000,0,2,25550,0,35,50,56,0,0,0,0
91500,5,465,85500,7510,0,1600,100690,1550,2000,0,2,11100,0,35,50,56,0,0,0,0
91501,5,470,85600,7510,0,1600,100690,1550,2000,0,2,11100,0,36,48,56,0,0,0,0
91502,5,470,85550,7510,0,1600,100700,1550,2000,0,2,20450,0,36,48,56,0,0,0,0
91503,5,470,85550,7510,0,1600,100700,1550,2000,0,2,20450,0,35,48,56,0,0,0,0
91504,5,475,85600,7510,0,1600,100690,1550,2000,0,2,25550,0,35,48,56,0,0,0,0
91505,5,475,85600,7510,0,1600,100690,1550,2000,0,2,25550,0,35,48,56,0,0,0,0
91506,5,475,85650,7510,0,1600,100700,1550,2000,0,2,12500,0,35,48,56,0,0,0,0
91507,5,475,85600,7510,0,1600,100700,1550,2000,0,2,12500,0,36,48,56,0,0,0,0
91508,5,475,85600,7510,0,1600,100690,1550,2000,0,2,11150,0,36,48,56,0,0,0,0
91509,5,475,85600,7510,0,1600,100690,1550,2000,0,2,11150,0,35,48,56,0,0,0,0
91510,5,480,85600,7510,0,1600,100680,1550,2000,0,2,0,0,35,48,56,0,0,0,0
91511,5,480,85600,7510,0,1600,100680,1550,2000,0,2,0,0,36,48,56,0,0,0,0
91512,5,480,85650,7510,0,1600,100680,1550,2000,0,2,25550,0,36,48,56,0,0,0,0
91513,5,480,85650,7510,0,1600,100680,1550,2000,0,2,25550,0,36,48,56,0,0,0,0
91514,5,480,85650,7510,0,1600,100690,1550,2000,0,2,25550,0,36,48,56,0,0,0,0
91515,5,480,85650,7510,0,1600,100690,1550,2000,0,2,25550,0,36,48,56,0,0,0,0
91516,5,480,85650,7510,0,1600,100690,1550,2000,0,2,10200,0,36,48,56,0,0,0,0
91517,5,480,85700,7510,0,1600,100690,1550,2000,0,2,10200,0,36,48,56,0,0,0,0
91518,5,480,85700,7510,0,1600,100690,1550,2000,0,2,25550,0,36,48,56,0,0,0,0
91519,5,480,85700,7510,0,1600,100690,1550,2000,0,2,25550,0,36,48,56,0,0,0,0
91520,5,480,85700,7510,0,1600,100690,1550,2000,0,2,11050,0,36,48,56,0,0,0,0
91521,5,480,85800,7510,0,1600,100690,1550,2000,0,2,11050,0,35,48,56,0,0,0,0
91522,5,480,85700,7510,0,1600,100690,1550,2000,0,2,11100,0,35,48,56,0,0,0,0
91523,5,480,85650,7510,0,1600,100690,1550,2000,0,2,11100,0,36,48,56,0,0,0,0
91524,5,480,85650,7510,0,1600,100690,1550,2000,0,2,10950,0,36,48,56,0,0,0,0
91525,5,480,85700,7510,0,1600,100690,1550,2000,0,2,10950,0,35,48,56,0,0,0,0
91526,5,485,85750,7510,0,1600,100690,1550,2000,0,2,11000,0,35,48,56,0,0,0,0
91527,5,485,85700,7510,0,1600,100690,1550,2000,0,2,11000,0,35,48,56,0,0,0,0
91528,5,485,85700,7510,0,1600,100700,1550,2000,0,2,25550,0,35,48,56,0,0,0,0
91529,5,485,85500,7510,0,1600,100700,1550,2000,0,2,25550,0,35,48,56,0,0,0,0
91530,5,485,85650,7510,0,1600,100700,1550,2000,0,2,22050,0,35,48,56,0,0,0,0
91531,5,485,85600,7510,0,1600,100700,1550,2000,0,2,22050,0,35,48,56,0,0,0,0
91532,5,485,85600,7510,0,1600,100700,1550,2000,0,2,10550,0,35,48,56,0,0,0,0
91533,5,485,85650,7510,0,1600,100700,1550,2000,0,2,10550,0,36,48,56,0,0,0,0
91534,5,485,85700,7510,0,1600,100690,1550,2000,0,2,13200,0,36,48,56,0,0,0,0
91535,5,485,85600,7510,0,1600,100690,1550,2000,0,2,13200,0,35,48,56,0,0,0,0
91536,5,485,85700,7510,0,1600,100700,1550,2000,0,2,13750,0,35,48,56,0,0,0,0
91537,5,485,85650,7510,0,1600,100700,1550,2000,0,2,13750,0,36,48,56,0,0,0,0
91538,5,485,85650,7510,0,1600,100690,1550,2000,0,2,8600,0,36,48,56,0,0,0,0
91539,5,485,85700,7510,0,1600,100690,1550,2000,0,2,8600,0,35,48,56,0,0,0,0
91540,5,485,85600,7510,0,1600,100700,1550,2000,0,2,14600,0,35,48,56,0,0,0,0
91541,5,485,85600,7510,0,1600,100700,1550,2000,0,2,14600,0,35,48,56,0,0,0,0
91542,5,485,85600,7510,0,1600,100700,1550,2000,0,2,11000,0,35,48,56,0,0,0,0
91543,5,485,85550,7510,0,1600,100700,1550,2000,0,2,11000,0,35,48,56,0,0,0,0
91544,5,485,85500,7510,0,1600,100700,1550,2000,0,2,16200,0,35,48,56,0,0,0,0
91545,5,485,85600,7510,0,1600,100700,1550,2000,0,2,16200,0,35,48,56,0,0,0,0
91546,5,485,85600,7510,0,1600,100700,1550,2000,0,2,25550,0,35,48,56,0,0,0,0
91547,5,485,85650,7510,0,1600,100700,1550,2000,0,2,25550,0,36,48,56,0,0,0,0
91548,5,485,85600,7510,0,1600,100690,1550,2000,0,2,10550,0,36,48,56,0,0,0,0
91549,5,485,85600,7510,0,1600,100690,1550,2000,0,2,10550,0,35,48,56,0,0,0,0
91550,5,485,85600,7510,0,1600,100700,1550,2000,0,2,25550,0,35,48,56,0,0,0,0
91551,5,485,85650,7510,0,1600,100700,1550,2000,0,2,25550,0,35,48,56,0,0,0,0
91552,5,485,85800,7510,0,1600,100700,1550,2000,0,2,18650,0,35,48,56,0,0,0,0
91553,5,485,85700,7510,0,1600,100700,1550,2000,0,2,18650,0,35,48,56,0,0,0,0
91554,5,485,85800,7510,0,1600,100700,1550,2000,0,2,11200,0,35,48,56,0,0,0,0
91555,5,485,85650,7510,0,1600,100700,1550,2000,0,2,11200,0,36,48,56,0,0,0,0
91556,5,485,85700,7510,0,1600,100700,1550,2000,0,2,14800,0,36,48,56,0,0,0,0
91557,5,485,85750,7510,0,1600,100700,1550,2000,0,2,14800,0,35,46,56,0,0,0,0
91558,5,485,85700,7510,0,1600,100700,1550,2000,0,2,22400,0,35,46,56,0,0,0,0
91559,5,485,85750,7510,0,1600,100700,1550,2000,0,2,22400,0,35,46,56,0,0,0,0
91560,5,485,85700,7510,0,1600,100700,1550,2000,0,2,0,0,35,46,56,0,0,0,0
91561,5,485,85750,7510,0,1600,100700,1550,2000,0,2,0,0,35,46,56,0,0,0,0
91562,5,485,85700,7510,0,1600,100700,1600,2000,0,2,11150,0,35,46,56,0,0,0,0
91563,5,485,86150,7880,0,1600,100700,1600,2000,0,2,11150,0,40,46,56,0,0,0,0
91564,5,485,87300,7880,0,1600,100700,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91565,5,485,87500,7880,0,1600,100700,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91566,5,490,87600,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91567,5,490,87650,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91568,5,495,87600,7880,0,1600,100690,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91569,5,495,87650,7880,0,1600,100690,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91570,5,495,87600,7880,0,1600,100690,1600,2000,0,2,11950,0,40,46,56,0,0,0,0
91571,5,495,87600,7880,0,1600,100690,1600,2000,0,2,11950,0,40,46,56,0,0,0,0
91572,5,495,87700,7880,0,1600,100700,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91573,5,495,87650,7880,0,1600,100700,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91574,5,495,87700,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91575,5,495,87650,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91576,5,500,87650,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91577,5,500,87600,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91578,5,500,87750,7880,0,1600,100700,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91579,5,500,87650,7880,0,1600,100700,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91580,5,500,87600,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91581,5,500,87600,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91582,5,500,87600,7880,0,1600,100690,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91583,5,500,87800,7880,0,1600,100690,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91584,5,500,87700,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91585,5,500,87600,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91586,5,500,87850,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91587,5,500,87700,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91588,5,500,87700,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91589,5,500,87700,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91590,5,500,87650,7880,0,1600,100690,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91591,5,505,87800,7880,0,1600,100690,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91592,5,505,87650,7880,0,1600,100700,1600,2000,0,2,11950,0,40,46,56,0,0,0,0
91593,5,505,87550,7880,0,1600,100700,1600,2000,0,2,11950,0,40,46,56,0,0,0,0
91594,5,505,87650,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91595,5,505,87600,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91596,5,505,87600,7880,0,1600,100690,1600,2000,0,2,11950,0,40,46,56,0,0,0,0
91597,5,505,87750,7880,0,1600,100690,1600,2000,0,2,11950,0,40,46,56,0,0,0,0
91598,5,505,87600,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91599,5,505,87650,7880,0,1600,100690,1600,2000,0,2,11900,0,40,46,56,0,0,0,0
91600,5,505,87700,7880,0,1600,100700,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91601,5,505,87600,7880,0,1600,100700,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
91602,5,505,87650,7880,0,1600,100690,1600,2000,0,2,11850,0,40,46,56,0,0,0,0
