version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
88075,5,595,38200,3650,0,1640,66820,1050,2000,0,2,3100,0,5,28,42,0,0,0,0
88076,5,595,38200,3650,0,1640,66820,1050,2000,0,2,3100,0,5,28,42,0,0,0,0
88077,5,595,38150,3650,0,1640,66820,1050,2000,0,2,3100,0,5,28,42,0,0,0,0
88078,5,595,38150,3650,0,1640,66820,1050,2000,0,2,3150,0,5,28,42,0,0,0,0
88079,5,595,38150,3650,0,1640,66820,1050,2000,0,2,3150,0,5,28,42,0,0,0,0
88080,5,595,38100,3650,0,1640,66820,1100,2000,0,2,3150,0,5,28,42,0,0,0,0
88081,5,595,38200,3660,0,1640,66820,1100,2000,0,2,3150,0,5,28,42,0,0,0,0
88082,5,595,38300,3670,0,1640,66820,1100,2000,0,2,3150,0,5,28,42,0,0,0,0
88083,5,595,38400,3680,0,1640,66820,1100,2000,0,2,3150,0,5,28,42,0,0,0,0
88084,5,595,38450,3690,0,1640,66820,1100,2000,0,2,3200,0,5,28,42,0,0,0,0
88085,5,595,38550,3700,0,1640,66820,1100,2000,0,2,3200,0,5,28,42,0,0,0,0
88086,5,595,38650,3700,0,1640,66820,1100,2000,0,2,3200,0,5,28,42,0,0,0,0
88087,5,590,38700,3710,0,1640,66820,1100,2000,0,2,3200,0,5,28,40,0,0,0,0
88088,5,590,38800,3720,0,1640,66820,1100,2000,0,2,3200,0,5,28,40,0,0,0,0
88089,5,590,38900,3730,0,1640,66820,1100,2000,0,2,3200,0,5,28,40,0,0,0,0
88090,5,595,39000,3740,0,1640,66820,1100,2000,0,2,3250,0,5,28,40,0,0,0,0
88091,5,595,39050,3740,0,1640,66820,1100,2000,0,2,3250,0,5,28,40,0,0,0,0
88092,5,590,39200,3750,0,1640,66820,1100,2000,0,2,3250,0,5,28,40,0,0,0,0
88093,5,590,39250,3760,0,1640,66820,1100,2000,0,2,3250,0,5,28,40,0,0,0,0
88094,5,590,39350,3760,0,1640,66820,1100,2000,0,2,3250,0,5,28,40,0,0,0,0
88095,5,590,39450,3770,0,1640,66820,1100,2000,0,2,3250,0,5,28,40,0,0,0,0
88096,5,590,39500,3770,0,1640,66820,1100,2000,0,2,3300,0,5,28,40,0,0,0,0
88097,5,590,39600,3780,0,1640,66820,1100,2000,0,2,3300,0,5,28,40,0,0,0,0
88098,5,590,39750,3780,0,1640,66820,1100,2000,0,2,3300,0,5,28,40,0,0,0,0
88099,5,590,39750,3790,0,1640,66820,1100,2000,0,2,3300,0,5,28,40,0,0,0,0
88100,5,590,39800,3790,0,1640,66820,1100,2000,0,2,3300,0,5,28,40,0,0,0,0
88101,5,590,39900,3800,0,1640,66820,1100,2000,0,2,3300,0,6,28,40,0,0,0,0
88102,5,590,40000,3800,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88103,5,590,40000,3800,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88104,5,590,40050,3810,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88105,5,590,40100,3810,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88106,5,590,40150,3810,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88107,5,590,40200,3820,0,1640,66820,1100,2000,0,2,3350,0,5,28,40,0,0,0,0
88108,5,590,40250,3820,0,1640,66820,1100,2000,0,2,3350,0,5,28,40,0,0,0,0
88109,5,590,40200,3820,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88110,5,590,40300,3830,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88111,5,590,40400,3830,0,1640,66820,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88112,5,590,40450,3830,0,1640,66820,1100,2000,0,2,3350,0,5,28,40,0,0,0,0
88113,5,590,40550,3830,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88114,5,590,40550,3840,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88115,5,590,40600,3840,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88116,5,590,40600,3840,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88117,5,590,40650,3840,0,1640,66820,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88118,5,590,40700,3840,0,1640,66820,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88119,5,590,40700,3850,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88120,5,590,40650,3850,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88121,5,590,40600,3850,0,1640,66820,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88122,5,590,40650,3850,0,1640,66820,1100,2000,0,2,3350,0,5,28,40,0,0,0,0
88123,5,590,40700,3850,0,1640,66820,1100,2000,0,2,3350,0,6,28,40,0,0,0,0
88124,5,590,40750,3850,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88125,5,590,40750,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88126,5,590,40800,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88127,5,590,40800,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88128,5,590,40900,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88129,5,590,40900,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88130,5,590,40950,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88131,5,590,40950,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88132,5,585,41000,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88133,5,585,41050,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88134,5,585,41100,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88135,5,585,41100,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88136,5,585,41100,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88137,5,585,41150,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88138,5,585,41150,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88139,5,585,41150,3860,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88140,5,585,41100,3860,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88141,5,585,41100,3860,0,1640,66820,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88142,5,585,41050,3860,0,1640,66820,1100,2000,0,2,3400,0,5,28,40,0,0,0,0
88143,5,585,41050,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88144,5,585,41050,3870,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88145,5,585,41050,3870,0,1640,66820,1100,2000,0,2,3450,0,6,28,40,0,0,0,0
88146,5,585,41000,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88147,5,585,41000,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88148,5,585,41000,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88149,5,585,41000,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
88150,5,585,41000,3870,0,1640,66820,1100,2000,0,2,3400,0,6,28,40,0,0,0,0
