version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
82726,6,85,0,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82727,6,85,0,0,0,1600,100480,920,0,0,0,0,0,14,48,44,0,0,0,0
82728,6,85,0,0,0,1600,100480,920,0,0,0,0,0,14,48,44,0,0,0,0
82729,6,85,1050,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82730,6,85,1350,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82731,6,85,1800,0,0,1600,100480,920,0,0,0,0,0,19,48,44,0,0,0,0
82732,6,85,2100,0,0,1600,100480,920,0,0,0,0,0,19,48,44,0,0,0,0
82733,6,85,2400,0,0,1600,100480,920,0,0,0,0,0,12,48,44,0,0,0,0
82734,6,80,2550,0,0,1600,100480,920,0,0,0,0,0,12,48,44,0,0,0,0
82735,6,80,2700,0,0,1600,100480,920,0,0,0,0,0,9,48,44,0,0,0,0
82736,6,80,2800,0,0,1600,100480,920,0,0,0,0,0,9,48,44,0,0,0,0
82737,6,80,2850,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82738,6,80,2900,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82739,6,80,2950,0,0,1600,100480,920,0,0,0,0,0,7,48,44,0,0,0,0
82740,6,80,3000,0,0,1600,100480,920,0,0,0,0,0,7,48,44,0,0,0,0
82741,6,80,3050,0,0,1600,100480,920,0,0,0,0,0,7,48,44,0,0,0,0
82742,6,75,3100,0,0,1600,100480,920,0,0,0,0,0,7,48,44,0,0,0,0
82743,6,75,3100,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82744,6,75,3150,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82745,6,75,3200,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82746,6,75,3200,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82747,6,75,3250,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82748,6,75,3250,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82749,6,75,3300,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82750,6,75,3350,0,0,1600,100480,920,0,0,0,0,0,8,48,44,0,0,0,0
82751,6,75,3350,0,0,1600,100480,920,0,0,0,0,0,9,48,44,0,0,0,0
82752,6,70,3400,0,0,1600,100480,920,0,0,0,0,0,9,48,44,0,0,0,0
82753,6,70,3400,0,0,1600,100480,920,0,0,0,0,0,9,48,44,0,0,0,0
82754,6,70,3450,0,0,1600,100480,920,0,0,0,0,0,9,48,44,0,0,0,0
82755,6,70,3450,0,0,1600,100480,920,0,0,0,0,0,10,48,44,0,0,0,0
82756,6,70,3500,0,0,1600,100480,920,0,0,0,0,0,10,48,44,0,0,0,0
82757,0,70,3500,0,0,1600,100480,920,0,0,0,0,0,10,48,44,0,0,0,0
82758,0,70,3550,0,0,1600,100480,920,0,0,0,0,0,10,48,44,0,0,0,0
82759,0,70,3400,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
82760,0,70,3250,0,0,1600,100480,920,0,0,0,0,0,0,48,44,0,0,0,0
