version,4,4
counter,							engine_state,							temperature,							engine_rpm,							pump_vol,							radio_vol,							engine_vol,							pressure,							rc_input1,							rc_input2,							speed,							pump_st,							pump_rpm,							error_coe,							current,							tcu_temp,							ecu_temp,							thrust,							fuel_temp,							fuel_press,							combustion_press
79297,5,690,42450,4000,0,1640,66840,1000,2000,0,2,3600,0,6,30,40,0,0,0,0
79298,5,675,42400,4000,0,1640,66840,1000,2000,0,2,3600,0,6,30,40,0,0,0,0
79299,5,660,42300,3990,0,1640,66840,1000,2000,0,2,3600,0,6,30,40,0,0,0,0
79300,5,650,42250,3990,0,1640,66840,1000,2000,0,2,3600,0,6,30,40,0,0,0,0
79301,5,645,42150,3980,0,1640,66840,1000,2000,0,2,3600,0,6,30,40,0,0,0,0
79302,5,635,41950,3980,0,1640,66840,1000,2000,0,2,3500,0,6,30,40,0,0,0,0
79303,5,630,41800,3970,0,1640,66840,1000,2000,0,2,3500,0,6,30,40,0,0,0,0
79304,5,625,41700,3970,0,1640,66830,1000,2000,0,2,3550,0,6,30,40,0,0,0,0
79305,5,620,41600,3960,0,1640,66830,1000,2000,0,2,3550,0,6,30,40,0,0,0,0
79306,5,615,41600,3960,0,1640,66830,1000,2000,0,2,3500,0,6,30,40,0,0,0,0
79307,5,615,41500,3960,0,1640,66830,1000,2000,0,2,3500,0,6,30,40,0,0,0,0
79308,5,610,41400,3950,0,1640,66830,1000,2000,0,2,3500,0,6,30,40,0,0,0,0
79309,5,610,41300,3950,0,1640,66830,1000,2000,0,2,3500,0,6,30,40,0,0,0,0
79310,5,610,41200,3940,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79311,5,605,41250,3940,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79312,5,605,41150,3930,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79313,5,605,41100,3930,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79314,5,605,41050,3930,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79315,5,605,41000,3920,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79316,5,605,41000,3920,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79317,5,605,41000,3910,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79318,5,605,40950,3910,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79319,5,605,40900,3900,0,1640,66830,1000,2000,0,2,3450,0,6,30,40,0,0,0,0
79320,5,605,40850,3900,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79321,5,605,40750,3900,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79322,5,605,40700,3890,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79323,5,605,40700,3890,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79324,5,605,40700,3880,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79325,5,605,40700,3880,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79326,5,605,40650,3880,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79327,5,605,40550,3870,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79328,5,605,40500,3870,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79329,5,605,40450,3870,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79330,5,605,40450,3860,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79331,5,610,40400,3860,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79332,5,610,40400,3850,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79333,5,610,40350,3850,0,1640,66820,1000,2000,0,2,3400,0,6,30,40,0,0,0,0
79334,5,610,40250,3850,0,1640,66820,1000,2000,0,2,3350,0,6,30,40,0,0,0,0
79335,5,610,40150,3840,0,1640,66820,1000,2000,0,2,3350,0,6,30,40,0,0,0,0
79336,5,610,40100,3840,0,1640,66820,1000,2000,0,2,3350,0,6,30,40,0,0,0,0
